frame_number,landmark,x,y,z
171,MOUTH_RIGHT,0.3516,0.271,-0.2024
171,LEFT_SHOULDER,0.4275,0.3201,-0.039
171,RIGHT_SHOULDER,0.309,0.3164,0.0015
171,LEFT_ELBOW,0.505,0.2987,-0.1331
171,RIGHT_ELBOW,0.2226,0.2966,-0.0099
171,LEFT_WRIST,0.5542,0.232,-0.3245
171,RIGHT_WRIST,0.1718,0.2191,-0.141
171,LEFT_PINKY,0.5654,0.2065,-0.3715
171,RIGHT_PINKY,0.1555,0.1902,-0.1808
171,LEFT_INDEX,0.5575,0.2018,-0.3853
171,RIGHT_INDEX,0.1611,0.1833,-0.1968
171,LEFT_THUMB,0.5525,0.2111,-0.3403
171,RIGHT_THUMB,0.1679,0.1962,-0.1565
171,LEFT_HIP,0.3966,0.5605,-0.0198
171,RIGHT_HIP,0.3304,0.5597,0.0199
171,LEFT_KNEE,0.3938,0.7263,0.0018
171,RIGHT_KNEE,0.3308,0.7303,0.0238
171,LEFT_ANKLE,0.3911,0.889,0.158
171,RIGHT_ANKLE,0.331,0.8911,0.1763
171,LEFT_HEEL,0.3865,0.9072,0.1633
171,RIGHT_HEEL,0.3369,0.9113,0.1803
171,LEFT_FOOT_INDEX,0.3921,0.9529,-0.0058
171,RIGHT_FOOT_INDEX,0.3146,0.9548,0.0258
172,NOSE,0.3579,0.2554,-0.2885
172,LEFT_EYE_INNER,0.3651,0.2414,-0.2659
172,LEFT_EYE,0.3699,0.2416,-0.2659
172,LEFT_EYE_OUTER,0.3746,0.2417,-0.266
172,RIGHT_EYE_INNER,0.3525,0.241,-0.2604
172,RIGHT_EYE,0.3485,0.2411,-0.2604
172,RIGHT_EYE_OUTER,0.3447,0.2412,-0.2604
172,LEFT_EAR,0.3828,0.2462,-0.1423
172,RIGHT_EAR,0.3438,0.2449,-0.1132
172,MOUTH_LEFT,0.3666,0.2707,-0.2429
172,MOUTH_RIGHT,0.352,0.2709,-0.235
172,LEFT_SHOULDER,0.4298,0.3226,-0.0734
172,RIGHT_SHOULDER,0.3089,0.3185,-0.0259
172,LEFT_ELBOW,0.51,0.3049,-0.17
172,RIGHT_ELBOW,0.22,0.3117,-0.0276
172,LEFT_WRIST,0.5588,0.2463,-0.3664
172,RIGHT_WRIST,0.1687,0.2291,-0.1526
172,LEFT_PINKY,0.5717,0.2238,-0.4134
172,RIGHT_PINKY,0.1527,0.1968,-0.1987
172,LEFT_INDEX,0.5655,0.2194,-0.4289
172,RIGHT_INDEX,0.1591,0.1896,-0.2029
172,LEFT_THUMB,0.5599,0.2275,-0.3835
172,RIGHT_THUMB,0.1651,0.2018,-0.1614
172,LEFT_HIP,0.3965,0.561,-0.0217
172,RIGHT_HIP,0.3304,0.5599,0.0218
172,LEFT_KNEE,0.3938,0.7264,0.0094
172,RIGHT_KNEE,0.3308,0.7298,0.038
172,LEFT_ANKLE,0.3911,0.8896,0.1683
172,RIGHT_ANKLE,0.3309,0.8906,0.1838
172,LEFT_HEEL,0.3863,0.9077,0.1738
172,RIGHT_HEEL,0.3367,0.9105,0.1886
172,LEFT_FOOT_INDEX,0.3918,0.9527,0.0079
172,RIGHT_FOOT_INDEX,0.3146,0.9543,0.0346
173,NOSE,0.3579,0.2542,-0.2925
173,LEFT_EYE_INNER,0.3651,0.2405,-0.2685
173,LEFT_EYE,0.3699,0.2407,-0.2685
173,LEFT_EYE_OUTER,0.3746,0.2408,-0.2685
173,RIGHT_EYE_INNER,0.3529,0.2405,-0.264
173,RIGHT_EYE,0.3491,0.2406,-0.264
173,RIGHT_EYE_OUTER,0.3456,0.2409,-0.264
173,LEFT_EAR,0.3828,0.2461,-0.1417
173,RIGHT_EAR,0.345,0.245,-0.1192
173,MOUTH_LEFT,0.3667,0.2692,-0.2466
173,MOUTH_RIGHT,0.3524,0.2699,-0.2402
173,LEFT_SHOULDER,0.4308,0.325,-0.0702
173,RIGHT_SHOULDER,0.3088,0.3196,-0.0363
173,LEFT_ELBOW,0.5117,0.3074,-0.1407
173,RIGHT_ELBOW,0.2174,0.3132,-0.0343
173,LEFT_WRIST,0.5599,0.2458,-0.2966
173,RIGHT_WRIST,0.1654,0.2276,-0.1683
173,LEFT_PINKY,0.5715,0.2224,-0.3378
173,RIGHT_PINKY,0.1517,0.1975,-0.2054
173,LEFT_INDEX,0.566,0.2187,-0.3509
173,RIGHT_INDEX,0.1579,0.1905,-0.2238
173,LEFT_THUMB,0.561,0.2267,-0.3116
173,RIGHT_THUMB,0.1632,0.2006,-0.182
173,LEFT_HIP,0.3965,0.5618,-0.0203
173,RIGHT_HIP,0.3305,0.5606,0.0204
173,LEFT_KNEE,0.3938,0.7268,0.0094
173,RIGHT_KNEE,0.3308,0.7298,0.037
173,LEFT_ANKLE,0.391,0.8904,0.1773
173,RIGHT_ANKLE,0.3309,0.8898,0.1999
173,LEFT_HEEL,0.3857,0.9079,0.1889
173,RIGHT_HEEL,0.3367,0.9088,0.2077
173,LEFT_FOOT_INDEX,0.3917,0.9529,0.0342
173,RIGHT_FOOT_INDEX,0.3146,0.9543,0.0569
174,NOSE,0.3589,0.2572,-0.3924
174,LEFT_EYE_INNER,0.3655,0.2436,-0.371
174,LEFT_EYE,0.3701,0.2432,-0.371
174,LEFT_EYE_OUTER,0.3747,0.2428,-0.371
174,RIGHT_EYE_INNER,0.3545,0.2438,-0.37
174,RIGHT_EYE,0.3513,0.2437,-0.37
174,RIGHT_EYE_OUTER,0.3484,0.2437,-0.37
174,LEFT_EAR,0.3829,0.2474,-0.2416
174,RIGHT_EAR,0.3467,0.2474,-0.2344
174,MOUTH_LEFT,0.367,0.2704,-0.3438
174,MOUTH_RIGHT,0.3547,0.2713,-0.3417
174,LEFT_SHOULDER,0.4313,0.3285,-0.1623
174,RIGHT_SHOULDER,0.3084,0.3221,-0.1408
174,LEFT_ELBOW,0.5112,0.3225,-0.2053
174,RIGHT_ELBOW,0.218,0.3279,-0.1346
174,LEFT_WRIST,0.5657,0.276,-0.365
174,RIGHT_WRIST,0.1597,0.2558,-0.2621
174,LEFT_PINKY,0.58,0.2613,-0.4052
174,RIGHT_PINKY,0.1473,0.2303,-0.2992
174,LEFT_INDEX,0.5765,0.2545,-0.4358
174,RIGHT_INDEX,0.1511,0.2202,-0.329
174,LEFT_THUMB,0.5704,0.2599,-0.3868
174,RIGHT_THUMB,0.1549,0.2304,-0.2815
174,LEFT_HIP,0.3968,0.5624,-0.019
174,RIGHT_HIP,0.3312,0.5608,0.019
174,LEFT_KNEE,0.3937,0.7274,0.0127
174,RIGHT_KNEE,0.3308,0.7292,0.042
174,LEFT_ANKLE,0.3906,0.8907,0.1861
174,RIGHT_ANKLE,0.3309,0.8891,0.2052
174,LEFT_HEEL,0.3847,0.908,0.196
174,RIGHT_HEEL,0.3366,0.9074,0.2123
174,LEFT_FOOT_INDEX,0.3916,0.9532,0.035
174,RIGHT_FOOT_INDEX,0.3146,0.9542,0.0593
175,NOSE,0.3603,0.2574,-0.3709
175,LEFT_EYE_INNER,0.3669,0.2436,-0.3491
175,LEFT_EYE,0.3712,0.2431,-0.3491
175,LEFT_EYE_OUTER,0.3755,0.2427,-0.3491
175,RIGHT_EYE_INNER,0.3562,0.2438,-0.3481
175,RIGHT_EYE,0.3531,0.2437,-0.3481
175,RIGHT_EYE_OUTER,0.3501,0.2437,-0.3481
175,LEFT_EAR,0.3831,0.2474,-0.2193
175,RIGHT_EAR,0.3473,0.2475,-0.2131
175,MOUTH_LEFT,0.368,0.2707,-0.3224
175,MOUTH_RIGHT,0.3558,0.2716,-0.3205
175,LEFT_SHOULDER,0.4315,0.3309,-0.1431
175,RIGHT_SHOULDER,0.308,0.3242,-0.1221
175,LEFT_ELBOW,0.5114,0.3306,-0.1901
175,RIGHT_ELBOW,0.2195,0.343,-0.1193
175,LEFT_WRIST,0.5694,0.2879,-0.356
175,RIGHT_WRIST,0.1611,0.2763,-0.2521
175,LEFT_PINKY,0.5864,0.2789,-0.3978
175,RIGHT_PINKY,0.1458,0.2555,-0.2892
175,LEFT_INDEX,0.5833,0.2727,-0.4299
175,RIGHT_INDEX,0.1492,0.2443,-0.3207
175,LEFT_THUMB,0.5764,0.2767,-0.3782
175,RIGHT_THUMB,0.1544,0.2516,-0.2723
175,LEFT_HIP,0.3968,0.5634,-0.0174
175,RIGHT_HIP,0.3314,0.5624,0.0174
175,LEFT_KNEE,0.3939,0.7286,0.0167
175,RIGHT_KNEE,0.331,0.7296,0.0478
175,LEFT_ANKLE,0.3904,0.8909,0.2098
175,RIGHT_ANKLE,0.3308,0.8889,0.2255
175,LEFT_HEEL,0.3843,0.908,0.22
175,RIGHT_HEEL,0.3365,0.9072,0.2341
175,LEFT_FOOT_INDEX,0.3914,0.9532,0.0588
175,RIGHT_FOOT_INDEX,0.3147,0.9539,0.081
176,NOSE,0.3615,0.2578,-0.3739
176,LEFT_EYE_INNER,0.3681,0.2437,-0.3523
176,LEFT_EYE,0.3724,0.2432,-0.3524
176,LEFT_EYE_OUTER,0.3764,0.2427,-0.3524
176,RIGHT_EYE_INNER,0.3574,0.244,-0.3508
176,RIGHT_EYE,0.3543,0.2438,-0.3508
176,RIGHT_EYE_OUTER,0.3513,0.2438,-0.3508
176,LEFT_EAR,0.3835,0.2474,-0.2212
176,RIGHT_EAR,0.348,0.2477,-0.2119
176,MOUTH_LEFT,0.369,0.2713,-0.3248
176,MOUTH_RIGHT,0.3566,0.2721,-0.3221
176,LEFT_SHOULDER,0.4315,0.3318,-0.1447
176,RIGHT_SHOULDER,0.3079,0.3247,-0.1169
176,LEFT_ELBOW,0.5113,0.3295,-0.1942
176,RIGHT_ELBOW,0.2201,0.3432,-0.1101
176,LEFT_WRIST,0.5698,0.2893,-0.3662
176,RIGHT_WRIST,0.1589,0.2764,-0.2409
176,LEFT_PINKY,0.5868,0.28,-0.4085
176,RIGHT_PINKY,0.1429,0.2541,-0.2771
176,LEFT_INDEX,0.5836,0.2743,-0.4419
176,RIGHT_INDEX,0.1462,0.2431,-0.3094
176,LEFT_THUMB,0.5767,0.2785,-0.389
176,RIGHT_THUMB,0.1514,0.2513,-0.2613
176,LEFT_HIP,0.397,0.5639,-0.0171
176,RIGHT_HIP,0.3317,0.5636,0.0171
176,LEFT_KNEE,0.3939,0.7292,0.017
176,RIGHT_KNEE,0.3314,0.7301,0.0523
176,LEFT_ANKLE,0.3903,0.8916,0.2089
176,RIGHT_ANKLE,0.3308,0.8888,0.2285
176,LEFT_HEEL,0.3843,0.9083,0.2191
176,RIGHT_HEEL,0.3366,0.9071,0.2367
176,LEFT_FOOT_INDEX,0.3914,0.9533,0.0569
176,RIGHT_FOOT_INDEX,0.3147,0.9538,0.0823
177,NOSE,0.3625,0.255,-0.3746
177,LEFT_EYE_INNER,0.3693,0.2417,-0.3533
177,LEFT_EYE,0.3735,0.2414,-0.3533
177,LEFT_EYE_OUTER,0.3773,0.2413,-0.3534
177,RIGHT_EYE_INNER,0.3584,0.2419,-0.3521
177,RIGHT_EYE,0.3553,0.2418,-0.3521
177,RIGHT_EYE_OUTER,0.3523,0.2419,-0.3521
177,LEFT_EAR,0.3841,0.2473,-0.2255
177,RIGHT_EAR,0.3484,0.2475,-0.2188
177,MOUTH_LEFT,0.3699,0.2691,-0.3269
177,MOUTH_RIGHT,0.3573,0.2694,-0.3248
177,LEFT_SHOULDER,0.4312,0.3328,-0.1464
177,RIGHT_SHOULDER,0.3074,0.3284,-0.1275
177,LEFT_ELBOW,0.5103,0.3482,-0.1756
177,RIGHT_ELBOW,0.2205,0.3598,-0.1267
177,LEFT_WRIST,0.5721,0.3134,-0.3295
177,RIGHT_WRIST,0.1569,0.2988,-0.2662
177,LEFT_PINKY,0.5909,0.3069,-0.37
177,RIGHT_PINKY,0.1452,0.2819,-0.3032
177,LEFT_INDEX,0.5879,0.2998,-0.4
177,RIGHT_INDEX,0.1491,0.2716,-0.3342
177,LEFT_THUMB,0.5811,0.3028,-0.3506
177,RIGHT_THUMB,0.1534,0.2765,-0.2859
177,LEFT_HIP,0.3972,0.5639,-0.0141
177,RIGHT_HIP,0.3318,0.5636,0.014
177,LEFT_KNEE,0.3939,0.7301,0.0183
177,RIGHT_KNEE,0.3318,0.7303,0.0497
177,LEFT_ANKLE,0.3902,0.892,0.2173
177,RIGHT_ANKLE,0.3309,0.8886,0.2336
177,LEFT_HEEL,0.3839,0.9083,0.2279
177,RIGHT_HEEL,0.3371,0.9069,0.2431
177,LEFT_FOOT_INDEX,0.3914,0.9539,0.0702
177,RIGHT_FOOT_INDEX,0.3151,0.9537,0.0922
178,NOSE,0.363,0.2546,-0.3724
178,LEFT_EYE_INNER,0.3702,0.2407,-0.3504
178,LEFT_EYE,0.3744,0.2406,-0.3505
178,LEFT_EYE_OUTER,0.3781,0.2407,-0.3505
178,RIGHT_EYE_INNER,0.3589,0.2408,-0.3502
178,RIGHT_EYE,0.3557,0.2407,-0.3503
178,RIGHT_EYE_OUTER,0.3528,0.2408,-0.3502
178,LEFT_EAR,0.3852,0.2473,-0.2198
178,RIGHT_EAR,0.3486,0.2475,-0.2182
178,MOUTH_LEFT,0.3704,0.2688,-0.3237
178,MOUTH_RIGHT,0.3574,0.2689,-0.323
178,LEFT_SHOULDER,0.4316,0.3342,-0.1328
178,RIGHT_SHOULDER,0.3074,0.3296,-0.1282
178,LEFT_ELBOW,0.5098,0.3572,-0.1547
178,RIGHT_ELBOW,0.221,0.37,-0.1344
178,LEFT_WRIST,0.5697,0.3321,-0.2988
178,RIGHT_WRIST,0.1598,0.3138,-0.2912
178,LEFT_PINKY,0.5906,0.3232,-0.3327
178,RIGHT_PINKY,0.1467,0.2972,-0.3309
178,LEFT_INDEX,0.5888,0.3152,-0.3746
178,RIGHT_INDEX,0.1507,0.2869,-0.3611
178,LEFT_THUMB,0.5815,0.3181,-0.3233
178,RIGHT_THUMB,0.1555,0.2921,-0.3107
178,LEFT_HIP,0.3976,0.5639,-0.0095
178,RIGHT_HIP,0.332,0.5634,0.0094
178,LEFT_KNEE,0.3939,0.7309,0.0186
178,RIGHT_KNEE,0.3319,0.7305,0.0403
178,LEFT_ANKLE,0.39,0.8922,0.218
178,RIGHT_ANKLE,0.331,0.8885,0.2318
178,LEFT_HEEL,0.3837,0.9083,0.2284
178,RIGHT_HEEL,0.3373,0.9067,0.239
178,LEFT_FOOT_INDEX,0.3915,0.9544,0.0713
178,RIGHT_FOOT_INDEX,0.3152,0.9537,0.0851
179,NOSE,0.3631,0.2538,-0.3618
179,LEFT_EYE_INNER,0.3706,0.2396,-0.3396
179,LEFT_EYE,0.3749,0.2398,-0.3396
179,LEFT_EYE_OUTER,0.3785,0.24,-0.3397
179,RIGHT_EYE_INNER,0.359,0.2393,-0.3391
179,RIGHT_EYE,0.3558,0.2391,-0.3391
179,RIGHT_EYE_OUTER,0.3528,0.2391,-0.3391
179,LEFT_EAR,0.3859,0.2473,-0.2083
179,RIGHT_EAR,0.3486,0.2469,-0.2053
179,MOUTH_LEFT,0.3705,0.2686,-0.3129
179,MOUTH_RIGHT,0.3573,0.2685,-0.3118
179,LEFT_SHOULDER,0.4318,0.3346,-0.1231
179,RIGHT_SHOULDER,0.3076,0.3289,-0.1152
179,LEFT_ELBOW,0.5094,0.3575,-0.1392
179,RIGHT_ELBOW,0.221,0.3712,-0.1305
179,LEFT_WRIST,0.5684,0.3339,-0.2859
179,RIGHT_WRIST,0.1604,0.3148,-0.3001
179,LEFT_PINKY,0.5899,0.325,-0.3208
179,RIGHT_PINKY,0.147,0.2978,-0.3416
179,LEFT_INDEX,0.5886,0.3167,-0.3602
179,RIGHT_INDEX,0.1509,0.2876,-0.3709
179,LEFT_THUMB,0.5811,0.3197,-0.3093
179,RIGHT_THUMB,0.1557,0.293,-0.3196
179,LEFT_HIP,0.3977,0.5637,-0.0085
179,RIGHT_HIP,0.3321,0.5629,0.0084
179,LEFT_KNEE,0.3939,0.7316,0.0162
179,RIGHT_KNEE,0.3319,0.7305,0.0357
179,LEFT_ANKLE,0.39,0.8926,0.2162
179,RIGHT_ANKLE,0.331,0.8885,0.2272
179,LEFT_HEEL,0.3836,0.9083,0.2261
179,RIGHT_HEEL,0.3374,0.9067,0.2361
179,LEFT_FOOT_INDEX,0.3915,0.9549,0.0667
179,RIGHT_FOOT_INDEX,0.3154,0.9538,0.0831
180,NOSE,0.3631,0.2539,-0.3583
180,LEFT_EYE_INNER,0.3708,0.2396,-0.3359
180,LEFT_EYE,0.3752,0.2397,-0.336
180,LEFT_EYE_OUTER,0.3787,0.24,-0.336
180,RIGHT_EYE_INNER,0.359,0.2393,-0.3353
180,RIGHT_EYE,0.3557,0.2391,-0.3353
180,RIGHT_EYE_OUTER,0.3527,0.2392,-0.3353
180,LEFT_EAR,0.3867,0.2473,-0.2026
180,RIGHT_EAR,0.3488,0.2469,-0.1995
180,MOUTH_LEFT,0.3705,0.2689,-0.3087
180,MOUTH_RIGHT,0.3572,0.2687,-0.3077
180,LEFT_SHOULDER,0.4322,0.337,-0.1217
180,RIGHT_SHOULDER,0.308,0.3284,-0.1086
180,LEFT_ELBOW,0.5091,0.3676,-0.1429
180,RIGHT_ELBOW,0.2294,0.3812,-0.1623
180,LEFT_WRIST,0.5677,0.3515,-0.3187
180,RIGHT_WRIST,0.1637,0.3428,-0.3895
180,LEFT_PINKY,0.5896,0.3443,-0.3581
180,RIGHT_PINKY,0.1484,0.3239,-0.4368
180,LEFT_INDEX,0.5883,0.3347,-0.3905
180,RIGHT_INDEX,0.1525,0.3138,-0.4633
180,LEFT_THUMB,0.5804,0.3377,-0.3398
180,RIGHT_THUMB,0.1571,0.32,-0.4088
180,LEFT_HIP,0.3978,0.5637,-0.0064
180,RIGHT_HIP,0.3323,0.5627,0.0063
180,LEFT_KNEE,0.3939,0.732,0.0165
180,RIGHT_KNEE,0.3318,0.7307,0.0285
180,LEFT_ANKLE,0.39,0.8933,0.2179
180,RIGHT_ANKLE,0.331,0.8886,0.2193
180,LEFT_HEEL,0.3835,0.9087,0.2283
180,RIGHT_HEEL,0.3374,0.9069,0.2291
180,LEFT_FOOT_INDEX,0.3915,0.9553,0.0704
180,RIGHT_FOOT_INDEX,0.3155,0.954,0.076
181,NOSE,0.3631,0.2542,-0.3407
181,LEFT_EYE_INNER,0.3711,0.2396,-0.3168
181,LEFT_EYE,0.3755,0.2398,-0.3169
181,LEFT_EYE_OUTER,0.379,0.2401,-0.317
181,RIGHT_EYE_INNER,0.3591,0.2393,-0.3178
181,RIGHT_EYE,0.3558,0.2391,-0.3178
181,RIGHT_EYE_OUTER,0.3528,0.2391,-0.3178
181,LEFT_EAR,0.3873,0.2478,-0.1794
181,RIGHT_EAR,0.3492,0.2469,-0.1856
181,MOUTH_LEFT,0.3705,0.2693,-0.2904
181,MOUTH_RIGHT,0.3572,0.2687,-0.292
181,LEFT_SHOULDER,0.4322,0.339,-0.0956
181,RIGHT_SHOULDER,0.308,0.3295,-0.0993
181,LEFT_ELBOW,0.508,0.3731,-0.1375
181,RIGHT_ELBOW,0.2335,0.3862,-0.1603
181,LEFT_WRIST,0.5674,0.3586,-0.3156
181,RIGHT_WRIST,0.1642,0.3466,-0.3977
181,LEFT_PINKY,0.5895,0.3524,-0.3554
181,RIGHT_PINKY,0.148,0.3308,-0.4456
181,LEFT_INDEX,0.5879,0.3434,-0.3858
181,RIGHT_INDEX,0.1522,0.3219,-0.4722
181,LEFT_THUMB,0.5796,0.3465,-0.3361
181,RIGHT_THUMB,0.1579,0.3268,-0.4175
181,LEFT_HIP,0.3981,0.5637,-0.0042
181,RIGHT_HIP,0.3328,0.5627,0.0042
181,LEFT_KNEE,0.3939,0.7314,0.0178
181,RIGHT_KNEE,0.3318,0.7312,0.0173
181,LEFT_ANKLE,0.3899,0.8934,0.2242
181,RIGHT_ANKLE,0.3311,0.8887,0.2007
181,LEFT_HEEL,0.3833,0.9088,0.2354
181,RIGHT_HEEL,0.3375,0.907,0.2097
181,LEFT_FOOT_INDEX,0.3914,0.9553,0.0832
181,RIGHT_FOOT_INDEX,0.3158,0.9542,0.057
182,NOSE,0.3632,0.2543,-0.3351
182,LEFT_EYE_INNER,0.3714,0.2397,-0.3109
182,LEFT_EYE,0.3758,0.2398,-0.3109
182,LEFT_EYE_OUTER,0.3792,0.2401,-0.311
182,RIGHT_EYE_INNER,0.3593,0.2394,-0.3119
182,RIGHT_EYE,0.3558,0.2391,-0.3119
182,RIGHT_EYE_OUTER,0.3528,0.239,-0.3119
182,LEFT_EAR,0.3876,0.2481,-0.1722
182,RIGHT_EAR,0.3493,0.2468,-0.179
182,MOUTH_LEFT,0.3706,0.2695,-0.2843
182,MOUTH_RIGHT,0.3572,0.2688,-0.2861
182,LEFT_SHOULDER,0.4321,0.34,-0.0861
182,RIGHT_SHOULDER,0.3082,0.3298,-0.0934
182,LEFT_ELBOW,0.507,0.3747,-0.1283
182,RIGHT_ELBOW,0.2356,0.3877,-0.1671
182,LEFT_WRIST,0.5672,0.3599,-0.3082
182,RIGHT_WRIST,0.1644,0.3471,-0.4176
182,LEFT_PINKY,0.5896,0.3525,-0.3466
182,RIGHT_PINKY,0.1479,0.3312,-0.4666
182,LEFT_INDEX,0.5883,0.3435,-0.3786
182,RIGHT_INDEX,0.1524,0.3229,-0.4921
182,LEFT_THUMB,0.5798,0.3474,-0.3285
182,RIGHT_THUMB,0.1585,0.327,-0.4372
182,LEFT_HIP,0.3982,0.5636,-0.0025
182,RIGHT_HIP,0.3332,0.5627,0.0025
182,LEFT_KNEE,0.3939,0.7311,0.0226
182,RIGHT_KNEE,0.3318,0.7315,0.0136
182,LEFT_ANKLE,0.3899,0.8935,0.2244
182,RIGHT_ANKLE,0.3311,0.8887,0.1928
182,LEFT_HEEL,0.3832,0.909,0.235
182,RIGHT_HEEL,0.3376,0.9072,0.2012
182,LEFT_FOOT_INDEX,0.3915,0.9553,0.0829
182,RIGHT_FOOT_INDEX,0.3163,0.9542,0.0479
183,NOSE,0.3634,0.2546,-0.3274
183,LEFT_EYE_INNER,0.3715,0.2397,-0.3029
183,LEFT_EYE,0.376,0.2399,-0.3029
183,LEFT_EYE_OUTER,0.3794,0.2402,-0.303
183,RIGHT_EYE_INNER,0.3594,0.2394,-0.3035
183,RIGHT_EYE,0.3559,0.2392,-0.3035
183,RIGHT_EYE_OUTER,0.353,0.2391,-0.3035
183,LEFT_EAR,0.3879,0.2484,-0.1624
183,RIGHT_EAR,0.3495,0.2469,-0.1674
183,MOUTH_LEFT,0.3708,0.27,-0.276
183,MOUTH_RIGHT,0.3572,0.269,-0.2773
183,LEFT_SHOULDER,0.4319,0.34,-0.0734
183,RIGHT_SHOULDER,0.309,0.3317,-0.0806
183,LEFT_ELBOW,0.5061,0.3796,-0.1016
183,RIGHT_ELBOW,0.2382,0.3891,-0.1561
183,LEFT_WRIST,0.57,0.3678,-0.2689
183,RIGHT_WRIST,0.1655,0.3555,-0.408
183,LEFT_PINKY,0.5923,0.3619,-0.3057
183,RIGHT_PINKY,0.1484,0.3437,-0.4575
183,LEFT_INDEX,0.5913,0.3538,-0.339
183,RIGHT_INDEX,0.1528,0.337,-0.4846
183,LEFT_THUMB,0.5832,0.3565,-0.2897
183,RIGHT_THUMB,0.1586,0.3408,-0.4282
183,LEFT_HIP,0.3988,0.5636,-0.0017
183,RIGHT_HIP,0.3339,0.5626,0.0017
183,LEFT_KNEE,0.394,0.731,0.0289
183,RIGHT_KNEE,0.332,0.7316,0.0092
183,LEFT_ANKLE,0.3899,0.8934,0.2281
183,RIGHT_ANKLE,0.3311,0.8887,0.1837
183,LEFT_HEEL,0.3832,0.9089,0.2384
183,RIGHT_HEEL,0.3377,0.9073,0.1914
183,LEFT_FOOT_INDEX,0.3916,0.9551,0.086
183,RIGHT_FOOT_INDEX,0.3169,0.9543,0.0354
184,NOSE,0.3634,0.2549,-0.3077
184,LEFT_EYE_INNER,0.3715,0.24,-0.2836
184,LEFT_EYE,0.3759,0.2401,-0.2836
184,LEFT_EYE_OUTER,0.3794,0.2404,-0.2837
184,RIGHT_EYE_INNER,0.3594,0.2396,-0.283
184,RIGHT_EYE,0.3559,0.2393,-0.283
184,RIGHT_EYE_OUTER,0.3529,0.2392,-0.283
184,LEFT_EAR,0.3881,0.2486,-0.1461
184,RIGHT_EAR,0.3496,0.247,-0.1451
184,MOUTH_LEFT,0.3708,0.2706,-0.2576
184,MOUTH_RIGHT,0.3572,0.2694,-0.2572
184,LEFT_SHOULDER,0.4319,0.3396,-0.0647
184,RIGHT_SHOULDER,0.3104,0.3319,-0.0626
184,LEFT_ELBOW,0.506,0.3805,-0.1111
184,RIGHT_ELBOW,0.2426,0.3918,-0.153
184,LEFT_WRIST,0.5715,0.3709,-0.278
184,RIGHT_WRIST,0.1704,0.3612,-0.4184
184,LEFT_PINKY,0.5926,0.3672,-0.3193
184,RIGHT_PINKY,0.1486,0.3512,-0.4696
184,LEFT_INDEX,0.5917,0.3598,-0.3577
184,RIGHT_INDEX,0.153,0.345,-0.497
184,LEFT_THUMB,0.584,0.3619,-0.301
184,RIGHT_THUMB,0.1606,0.3487,-0.4391
184,LEFT_HIP,0.3992,0.5636,-0.0016
184,RIGHT_HIP,0.3343,0.5624,0.0016
184,LEFT_KNEE,0.3944,0.7311,0.029
184,RIGHT_KNEE,0.3322,0.7316,0.0014
184,LEFT_ANKLE,0.3899,0.8932,0.228
184,RIGHT_ANKLE,0.3311,0.8888,0.1699
184,LEFT_HEEL,0.3832,0.9086,0.2384
184,RIGHT_HEEL,0.3378,0.9074,0.177
184,LEFT_FOOT_INDEX,0.3916,0.955,0.0854
184,RIGHT_FOOT_INDEX,0.3172,0.9546,0.0192
185,NOSE,0.3632,0.2553,-0.3152
185,LEFT_EYE_INNER,0.3714,0.2402,-0.2916
185,LEFT_EYE,0.3759,0.2404,-0.2917
185,LEFT_EYE_OUTER,0.3794,0.2406,-0.2917
185,RIGHT_EYE_INNER,0.3593,0.2398,-0.2908
185,RIGHT_EYE,0.3559,0.2395,-0.2908
185,RIGHT_EYE_OUTER,0.3529,0.2394,-0.2907
185,LEFT_EAR,0.3881,0.2489,-0.1553
185,RIGHT_EAR,0.3497,0.2471,-0.1523
185,MOUTH_LEFT,0.3707,0.2712,-0.2654
185,MOUTH_RIGHT,0.3571,0.2698,-0.2644
185,LEFT_SHOULDER,0.4318,0.3394,-0.0726
185,RIGHT_SHOULDER,0.3112,0.3323,-0.0667
185,LEFT_ELBOW,0.5061,0.3805,-0.1167
185,RIGHT_ELBOW,0.2436,0.3927,-0.1529
185,LEFT_WRIST,0.5724,0.3712,-0.2839
185,RIGHT_WRIST,0.1722,0.363,-0.414
185,LEFT_PINKY,0.5929,0.3678,-0.3251
185,RIGHT_PINKY,0.1487,0.3525,-0.464
185,LEFT_INDEX,0.592,0.3605,-0.3651
185,RIGHT_INDEX,0.1531,0.3464,-0.492
185,LEFT_THUMB,0.5846,0.3625,-0.3076
185,RIGHT_THUMB,0.1611,0.3503,-0.4349
185,LEFT_HIP,0.3995,0.5635,-0.0019
185,RIGHT_HIP,0.3346,0.5622,0.0019
185,LEFT_KNEE,0.3946,0.7311,0.0289
185,RIGHT_KNEE,0.3323,0.7316,0.0039
185,LEFT_ANKLE,0.39,0.8931,0.2269
185,RIGHT_ANKLE,0.3311,0.8889,0.1745
185,LEFT_HEEL,0.3832,0.9083,0.2374
185,RIGHT_HEEL,0.3379,0.9075,0.1818
185,LEFT_FOOT_INDEX,0.3916,0.9549,0.0833
185,RIGHT_FOOT_INDEX,0.3174,0.9547,0.0241
186,NOSE,0.3632,0.2555,-0.3364
186,LEFT_EYE_INNER,0.3714,0.2404,-0.3129
186,LEFT_EYE,0.3759,0.2405,-0.3129
186,LEFT_EYE_OUTER,0.3794,0.2407,-0.313
